product_id,product_name,niche_term,product_category,channel_name,discount_bracket,total_orders,units_sold,total_revenue,avg_unit_price
9431,"Gorra Camionera McLaren - Negra","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",2,"2.000","119.98","59.9900000000"
9431,"Gorra Camionera McLaren - Negra","Formula 1","Adultos","Online Web","Deep Discount (>30%)",1,"1.000","54.99","54.9900000000"
9433,"Gorra Camionera McLaren - Blanca","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",2,"2.000","119.98","59.9900000000"
9440,"Gorra Camionera Verstappen 1 - Blanca","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
9440,"Gorra Camionera Verstappen 1 - Blanca","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","127.00","127.0000000000"
9440,"Gorra Camionera Verstappen 1 - Blanca","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
9440,"Gorra Camionera Verstappen 1 - Blanca","Formula 1","Adultos","Point of Sale","Deep Discount (>30%)",1,"1.000","127.00","127.0000000000"
9440,"Polera Casual Barcelona - Negra con Descuento","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
9440,"Polera Casual Barcelona - Negra con Descuento","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","127.00","127.0000000000"
9440,"Polera Casual Barcelona - Negra con Descuento","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
9440,"Polera Casual Barcelona - Negra con Descuento","Formula 1","Adultos","Point of Sale","Deep Discount (>30%)",1,"1.000","127.00","127.0000000000"
9442,"Gorra Camionera Verstappen 1 - Negra","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",3,"3.000","179.97","59.9900000000"
9442,"Gorra Camionera Verstappen 1 - Negra","Formula 1","Adultos","Online Web","Deep Discount (>30%)",2,"2.000","119.98","59.9900000000"
9444,"Gorra Camionera Verstappen 1 - Azul Marino","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",10,"10.000","599.90","59.9900000000"
9444,"Gorra Camionera Verstappen 1 - Azul Marino","Formula 1","Adultos","Online Web","Deep Discount (>30%)",4,"4.000","229.96","57.4900000000"
9445,"Polera Mes Que Un Club - Azul con Descuento","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",1,"5.000","665.00","133.0000000000"
9445,"Polera Mes Que Un Club - Azul con Descuento","Barcelona","Adult","Online Web","Deep Discount (>30%)",1,"5.000","715.00","143.0000000000"
9445,"Polera Mes Que Un Club - Azul con Descuento","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",6,"30.000","3884.95","129.4983333333"
9445,"Polera Mes Que Un Club - Azul con Descuento","Élite","Women","Manual Admin","Deep Discount (>30%)",1,"5.000","665.00","133.0000000000"
9445,"Polera Mes Que Un Club - Azul con Descuento","Élite","Women","Online Web","Deep Discount (>30%)",1,"5.000","715.00","143.0000000000"
9445,"Polera Mes Que Un Club - Azul con Descuento","Élite","Women","Point of Sale","Deep Discount (>30%)",6,"30.000","3884.95","129.4983333333"
9450,"Polera Mes Que Un Club - Roja con Descuento","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","143.00","143.0000000000"
9455,"Polera Mes Que Un Club - Negra con Descuento","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",1,"3.000","285.00","95.0000000000"
9455,"Polera Mes Que Un Club - Negra con Descuento","Barcelona","Adult","Other Channels","Deep Discount (>30%)",1,"3.000","285.00","95.0000000000"
9455,"Polera Mes Que Un Club - Negra con Descuento","Barcelona","Adult","Point of Sale","Deep Discount (>30%)",4,"12.000","1686.00","140.5000000000"
9458,"Polera MAX 1","Formula 1","Adultos","Manual Admin","20-30% Discount",3,"18.000","2526.00","140.3333333333"
9458,"Polera MAX 1","Formula 1","Adultos","Online Web","20-30% Discount",1,"3.000","389.97","129.9900000000"
9460,"Polera Real Madrid Est.1902 - Blanca con Descuento","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",2,"12.000","1524.00","127.0000000000"
9460,"Polera Real Madrid Est.1902 - Blanca con Descuento","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"6.000","762.00","127.0000000000"
9460,"Polera Real Madrid Est.1902 - Blanca con Descuento","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"3.000","381.00","127.0000000000"
9460,"Polera Real Madrid Est.1902 - Blanca con Descuento","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",6,"27.000","3429.00","127.0000000000"
9471,"Polera Real Madrid Est.1902 - Negra con Descuento","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",2,"12.000","1524.00","127.0000000000"
9471,"Polera Real Madrid Est.1902 - Negra con Descuento","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"6.000","762.00","127.0000000000"
9471,"Polera Real Madrid Est.1902 - Negra con Descuento","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"6.000","762.00","127.0000000000"
9471,"Polera Real Madrid Est.1902 - Negra con Descuento","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",3,"15.000","1793.97","119.5980000000"
9476,"Polera Real Madrid Est.1902 - Azul Marino con Descuento","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",4,"20.000","1987.84","99.3920000000"
9476,"Polera Real Madrid Est.1902 - Azul Marino con Descuento","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"8.000","1016.00","127.0000000000"
9476,"Polera Real Madrid Est.1902 - Azul Marino con Descuento","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",2,"16.000","1735.92","108.4950000000"
9476,"Polera Real Madrid Est.1902 - Azul Marino con Descuento","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",5,"20.000","2243.92","112.1960000000"
9486,"Polera Rey de Europa - Negra con Descuento","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"3.000","285.00","95.0000000000"
9486,"Polera Rey de Europa - Negra con Descuento","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"6.000","810.00","135.0000000000"
9486,"Polera Rey de Europa - Negra con Descuento","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",4,"15.000","1965.00","131.0000000000"
9491,"Polera Rey de Europa - Azul Marino con Descuento","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"2.000","219.98","109.9900000000"
9491,"Polera Rey de Europa - Azul Marino con Descuento","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",2,"4.000","520.00","130.0000000000"
9496,"Polera Forza Juve - Blanca con Descuento","Juventus","Adult","Manual Admin","Deep Discount (>30%)",1,"2.000","179.98","89.9900000000"
9496,"Polera Forza Juve - Blanca con Descuento","Juventus","Adult","Other Channels","Deep Discount (>30%)",2,"3.000","297.98","99.3266666667"
9496,"Polera Forza Juve - Blanca con Descuento","Juventus","Adult","Point of Sale","Deep Discount (>30%)",2,"2.000","254.00","127.0000000000"
9507,"Polera Forza Juve - Negra con Descuento","Juventus","Adult","Point of Sale","Deep Discount (>30%)",3,"3.000","334.99","111.6633333333"
9512,"Polera Forza Juve - Ploma con Descuento","Juventus","Adult","Point of Sale","Deep Discount (>30%)",2,"4.000","508.00","127.0000000000"
9517,"Polera Juve 1897 - Blanca con Descuento","Juventus","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","128.00","128.0000000000"
9522,"Polera Juve 1897 - Negra con Descuento","Formula 1","Adultos","Point of Sale","Deep Discount (>30%)",1,"1.000","95.00","95.0000000000"
9522,"Polera Juve 1897 - Negra con Descuento","Juventus","Adult","Point of Sale","Deep Discount (>30%)",1,"1.000","95.00","95.0000000000"
9531,"Polera MAX 1 - Negra","Formula 1","Adultos","Online Web","20-30% Discount",1,"1.000","147.00","147.0000000000"
9540,"Polera MAX 1 - Azul Marino","Formula 1","Adultos","Manual Admin","Full Price",1,"3.000","411.00","137.0000000000"
9540,"Polera MAX 1 - Azul Marino","Formula 1","Adultos","Online Web","Full Price",3,"9.000","1293.00","143.6666666667"
9540,"Polera MAX 1 - Azul Marino","Formula 1","Adultos","Point of Sale","Full Price",1,"3.000","396.90","132.3000000000"
9931,"Polera Scuderia Ferrari 16","Formula 1","Adultos","Manual Admin","20-30% Discount",7,"63.000","9449.37","149.9900000000"
9957,"Polera SF","Formula 1","Adultos","Other Channels","20-30% Discount",1,"1.000","115.00","115.0000000000"
10001,"Gorra Camionera Scuderia Ferrari","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",8,"44.000","2999.56","68.1718181818"
10001,"Gorra Camionera Scuderia Ferrari","Formula 1","Adultos","Other Channels","Deep Discount (>30%)",1,"4.000","239.96","59.9900000000"
10003,"Gorra Camionera Mono Ferrari","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",2,"2.000","119.98","59.9900000000"
10014,"Gorra Camionera Scuderia Ferrari - Niño","Formula 1","Caps","Manual Admin","Deep Discount (>30%)",7,"24.000","1589.76","66.2400000000"
10014,"Gorra Camionera Scuderia Ferrari - Niño","Formula 1","Caps","Online Web","Deep Discount (>30%)",3,"15.000","1014.12","68.0850000000"
10014,"Gorra Camionera Scuderia Ferrari - Niño","Formula 1","Caps","Other Channels","Deep Discount (>30%)",1,"3.000","202.47","67.4900000000"
10015,"Gorra Camionera Mono Ferrari - Niño","Formula 1","Caps","Manual Admin","Deep Discount (>30%)",1,"1.000","49.99","49.9900000000"
10028,"Polera Scuderia Ferrari 55","Formula 1","Adultos","Manual Admin","20-30% Discount",2,"6.000","899.94","149.9900000000"
10028,"Polera Scuderia Ferrari 55","Formula 1","Adultos","Online Web","20-30% Discount",1,"3.000","449.97","149.9900000000"
10052,"Polera Scuderia Ferrari 16 - Mujer","Formula 1","Adultos","Manual Admin","20-30% Discount",2,"6.000","899.94","149.9900000000"
10052,"Polera Scuderia Ferrari 16 - Mujer","Formula 1","Adultos","Point of Sale","20-30% Discount",1,"3.000","449.97","149.9900000000"
10075,"Polera Scuderia Ferrari 55 - Mujer","Dr. Strange","Adult","Manual Admin","20-30% Discount",6,"40.000","5999.60","149.9900000000"
10075,"Polera Scuderia Ferrari 55 - Mujer","Dr. Strange","Adult","Other Channels","20-30% Discount",3,"15.000","2249.85","149.9900000000"
10075,"Polera Scuderia Ferrari 55 - Mujer","Dr. Strange","Adult","Point of Sale","20-30% Discount",1,"10.000","1499.90","149.9900000000"
10075,"Polera Scuderia Ferrari 55 - Mujer","Formula 1","Adultos","Manual Admin","20-30% Discount",6,"40.000","5999.60","149.9900000000"
10075,"Polera Scuderia Ferrari 55 - Mujer","Formula 1","Adultos","Other Channels","20-30% Discount",3,"15.000","2249.85","149.9900000000"
10075,"Polera Scuderia Ferrari 55 - Mujer","Formula 1","Adultos","Point of Sale","20-30% Discount",1,"10.000","1499.90","149.9900000000"
10098,"Polera Tifosi - Mujer","Formula 1","Women","Manual Admin","20-30% Discount",1,"4.000","559.96","139.9900000000"
10146,"Polera SF - Mujer","Dr. Strange","Women","Manual Admin","20-30% Discount",1,"4.000","508.00","127.0000000000"
10146,"Polera SF - Mujer","Formula 1","Women","Manual Admin","20-30% Discount",1,"4.000","508.00","127.0000000000"
10169,"Polera Scuderia Ferrari 16 - Niño","Formula 1","Niños","Manual Admin","10-20% Discount",5,"25.000","3249.75","129.9900000000"
10169,"Polera Scuderia Ferrari 16 - Niño","Formula 1","Niños","Online Web","10-20% Discount",1,"10.000","1278.50","127.8500000000"
10192,"Polera Scuderia Ferrari 55 - Niño","Formula 1","Niños","Manual Admin","10-20% Discount",3,"8.000","1039.92","129.9900000000"
10192,"Polera Scuderia Ferrari 55 - Niño","Formula 1","Niños","Online Web","10-20% Discount",1,"4.000","519.96","129.9900000000"
10192,"Polera Scuderia Ferrari 55 - Niño","Formula 1","Niños","Other Channels","10-20% Discount",1,"2.000","254.98","127.4900000000"
10219,"Polera Dr Strange Eyes","Dr. Strange","Adult","Manual Admin","20-30% Discount",1,"4.000","508.00","127.0000000000"
10236,"Polera SF - Niño","Formula 1","Niños","Manual Admin","10-20% Discount",1,"1.000","125.00","125.0000000000"
10243,"Polera Dr Strange Eyes - Mujer","Dr. Strange","Women","Online Web","20-30% Discount",1,"1.000","127.00","127.0000000000"
10257,"Gorra Camionera Scuderia Ferrari - Negra con Blanco","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",2,"2.000","139.98","69.9900000000"
10259,"Gorra Camionera Scuderia Ferrari - Negra","Formula 1","Adultos","Manual Admin","20-30% Discount",21,"23.000","1539.77","66.9465217391"
10259,"Gorra Camionera Scuderia Ferrari - Negra","Formula 1","Adultos","Online Web","20-30% Discount",12,"13.000","876.67","67.4361538462"
10259,"Gorra Camionera Scuderia Ferrari - Negra","Formula 1","Adultos","Other Channels","20-30% Discount",1,"1.000","67.49","67.4900000000"
10262,"Gorra Camionera Scuderia Ferrari - Roja","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",26,"41.000","2829.59","68.9643589744"
10262,"Gorra Camionera Scuderia Ferrari - Roja","Formula 1","Adultos","Online Web","Deep Discount (>30%)",5,"7.000","486.60","69.5142857143"
10262,"Gorra Camionera Scuderia Ferrari - Roja","Formula 1","Adultos","Other Channels","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
10265,"Gorra Camionera Scuderia Ferrari - Blanca","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",7,"9.000","609.91","67.7677777778"
10265,"Gorra Camionera Scuderia Ferrari - Blanca","Formula 1","Adultos","Online Web","Deep Discount (>30%)",3,"4.000","271.63","67.9075000000"
10265,"Gorra Camionera Scuderia Ferrari - Blanca","Formula 1","Adultos","Other Channels","Deep Discount (>30%)",2,"3.000","207.47","69.1566666667"
10265,"Gorra Camionera Scuderia Ferrari - Blanca","Formula 1","Adultos","Point of Sale","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
10267,"Gorra Camionera Mono Ferrari - Blanca","Dr. Strange","Adult","Manual Admin","Deep Discount (>30%)",3,"4.000","239.96","59.9900000000"
10267,"Gorra Camionera Mono Ferrari - Blanca","Dr. Strange","Adult","Online Web","Deep Discount (>30%)",2,"3.000","179.97","59.9900000000"
10267,"Gorra Camionera Mono Ferrari - Blanca","Dr. Strange","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
10267,"Gorra Camionera Mono Ferrari - Blanca","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",3,"4.000","239.96","59.9900000000"
10267,"Gorra Camionera Mono Ferrari - Blanca","Formula 1","Adultos","Online Web","Deep Discount (>30%)",2,"3.000","179.97","59.9900000000"
10267,"Gorra Camionera Mono Ferrari - Blanca","Formula 1","Adultos","Other Channels","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
10270,"Gorra Camionera Mono Ferrari - Negra con Blanco","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",4,"5.000","289.95","57.9900000000"
10270,"Gorra Camionera Mono Ferrari - Negra con Blanco","Formula 1","Adultos","Other Channels","Deep Discount (>30%)",1,"2.000","119.98","59.9900000000"
10270,"Gorra Camionera Mono Ferrari - Negra con Blanco","Formula 1","Adultos","Point of Sale","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
10273,"Gorra Camionera Mono Ferrari - Roja","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
10276,"Gorra Camionera Mono Ferrari - Negra","Formula 1","Adultos","Manual Admin","Deep Discount (>30%)",9,"20.000","1199.80","59.9900000000"
10276,"Gorra Camionera Mono Ferrari - Negra","Formula 1","Adultos","Other Channels","Deep Discount (>30%)",1,"1.000","59.99","59.9900000000"
10276,"Gorra Camionera Mono Ferrari - Negra","Formula 1","Adultos","Point of Sale","Deep Discount (>30%)",2,"2.000","119.98","59.9900000000"
10278,"Polera Scuderia Ferrari 16 - Blanca","Formula 1","Adultos","Manual Admin","20-30% Discount",8,"40.000","5999.60","149.9900000000"
10278,"Polera Scuderia Ferrari 16 - Blanca","Formula 1","Adultos","Online Web","20-30% Discount",2,"8.000","1179.92","147.4900000000"
10278,"Polera Scuderia Ferrari 16 - Blanca","Formula 1","Adultos","Other Channels","20-30% Discount",1,"8.000","1199.92","149.9900000000"
10278,"Polera Scuderia Ferrari 16 - Blanca","Formula 1","Adultos","Point of Sale","20-30% Discount",1,"4.000","599.96","149.9900000000"
10287,"Polera Scuderia Ferrari 16 - Roja","Formula 1","Adultos","Manual Admin","20-30% Discount",9,"45.000","6749.55","149.9900000000"
10287,"Polera Scuderia Ferrari 16 - Roja","Formula 1","Adultos","Online Web","20-30% Discount",3,"15.000","2083.15","138.8766666667"
10287,"Polera Scuderia Ferrari 16 - Roja","Formula 1","Adultos","Other Channels","20-30% Discount",1,"5.000","599.95","119.9900000000"
10287,"Polera Scuderia Ferrari 16 - Roja","Formula 1","Adultos","Point of Sale","20-30% Discount",1,"5.000","674.85","134.9700000000"
10293,"Funda Barcelona Mes Que Un Club - Negra","Other Trends","Barcelona","Manual Admin","Deep Discount (>30%)",1,"4.000","359.96","89.9900000000"
10296,"Polera Scuderia Ferrari 16 - Negra","Formula 1","Adultos","Manual Admin","20-30% Discount",10,"78.000","11699.22","149.9900000000"
10296,"Polera Scuderia Ferrari 16 - Negra","Formula 1","Adultos","Online Web","20-30% Discount",8,"48.000","7085.94","147.6237500000"
10296,"Polera Scuderia Ferrari 16 - Negra","Formula 1","Adultos","Other Channels","20-30% Discount",3,"18.000","2684.82","149.1566666667"
10306,"Polera Scuderia Ferrari 55 - Roja","Formula 1","Adultos","Manual Admin","20-30% Discount",8,"40.000","5999.60","149.9900000000"
10306,"Polera Scuderia Ferrari 55 - Roja","Formula 1","Adultos","Online Web","20-30% Discount",1,"5.000","733.30","146.6600000000"
10306,"Polera Scuderia Ferrari 55 - Roja","Formula 1","Adultos","Point of Sale","20-30% Discount",1,"5.000","749.95","149.9900000000"
10316,"Polera Scuderia Ferrari 55 - Blanca","Formula 1","Adultos","Online Web","20-30% Discount",1,"4.000","597.60","149.4000000000"
10316,"Polera Scuderia Ferrari 55 - Blanca","Formula 1","Adultos","Other Channels","20-30% Discount",2,"8.000","1189.92","148.7400000000"
10316,"Polera Scuderia Ferrari 55 - Blanca","Formula 1","Adultos","Point of Sale","20-30% Discount",1,"4.000","540.00","135.0000000000"
10325,"Polera Scuderia Ferrari 55 - Negra","Formula 1","Adultos","Manual Admin","20-30% Discount",6,"30.000","4499.70","149.9900000000"
10325,"Polera Scuderia Ferrari 55 - Negra","Formula 1","Adultos","Online Web","20-30% Discount",1,"5.000","728.50","145.7000000000"
